715
666
617
568
519
470
421
372
323
322.375
321.75
321.125
320.5
319.875
319.25
318.625
318
319.25
320.5
321.75
323
324.25
325.5
326.75
328
326.25
324.5
322.75
321
319.25
317.5
315.75
314
314.5
315
315.5
316
316.5
317
317.5
318
316.875
315.75
314.625
313.5
312.375
311.25
310.125
309
310.125
311.25
312.375
313.5
314.625
315.75
316.875
318
318.875
319.75
320.625
321.5
322.375
323.25
324.125
325
324.875
324.75
324.625
324.5
324.375
324.25
324.125
324
323.125
322.25
321.375
320.5
319.625
318.75
317.875
317
317.875
318.75
319.625
320.5
321.375
322.25
323.125
324
323.75
323.5
323.25
323
322.75
322.5
322.25
322
322.375
322.75
323.125
323.5
323.875
324.25
324.625
325
324.625
324.25
323.875
323.5
323.125
322.75
322.375
322
320.25
318.5
316.75
315
313.25
311.5
309.75
308
309.625
311.25
312.875
314.5
316.125
317.75
319.375
321
321.5
322
322.5
323
323.5
324
324.5
325
326
327
328
329
330
331
332
333
330.625
328.25
325.875
323.5
321.125
318.75
316.375
314
314.5
315
315.5
316
316.5
317
317.5
318
317.375
316.75
316.125
315.5
314.875
314.25
313.625
313
314
315
316
317
318
319
320
321
320.75
320.5
320.25
320
319.75
319.5
319.25
319
319.375
319.75
320.125
320.5
320.875
321.25
321.625
322
321.75
321.5
321.25
321
320.75
320.5
320.25
320
320.25
320.5
320.75
321
321.25
321.5
321.75
322
321.5
321
320.5
320
319.5
319
318.5
318
320.125
322.25
324.375
326.5
328.625
330.75
332.875
335
332.625
330.25
327.875
325.5
323.125
320.75
318.375
316
317.375
318.75
320.125
321.5
322.875
324.25
325.625
327
327.75
328.5
329.25
330
330.75
331.5
332.25
333
332.375
331.75
331.125
330.5
329.875
329.25
328.625
328
328.125
328.25
328.375
328.5
328.625
328.75
328.875
329
328.375
327.75
327.125
326.5
325.875
325.25
324.625
324
324
324
324
324
324
324
324
324
324.5
325
325.5
326
326.5
327
327.5
328
328.875
329.75
330.625
331.5
332.375
333.25
334.125
335
333.875
332.75
331.625
330.5
329.375
328.25
327.125
326
326.75
327.5
328.25
329
329.75
330.5
331.25
332
331.25
330.5
329.75
329
328.25
327.5
326.75
326
326.125
326.25
326.375
326.5
326.625
326.75
326.875
327
327
327
327
327
327
327
327
327
327.375
327.75
328.125
328.5
328.875
329.25
329.625
330
331.25
332.5
333.75
335
336.25
337.5
338.75
340
337.875
335.75
333.625
331.5
329.375
327.25
325.125
323
324.875
326.75
328.625
330.5
332.375
334.25
336.125
338
338
338
338
338
338
338
338
338
337.125
336.25
335.375
334.5
333.625
332.75
331.875
331
332.75
334.5
336.25
338
339.75
341.5
343.25
345
343.5
342
340.5
339
337.5
336
334.5
333
334.375
335.75
337.125
338.5
339.875
341.25
342.625
344
344
344
344
344
344
344
344
344
344.75
345.5
346.25
347
347.75
348.5
349.25
350
349.5
349
348.5
348
347.5
347
346.5
346
345.875
345.75
345.625
345.5
345.375
345.25
345.125
345
344.75
344.5
344.25
344
343.75
343.5
343.25
343
343.625
344.25
344.875
345.5
346.125
346.75
347.375
348
349.125
350.25
351.375
352.5
353.625
354.75
355.875
357
356.75
356.5
356.25
356
355.75
355.5
355.25
355
354
353
352
351
350
349
348
347
349.75
352.5
355.25
358
360.75
363.5
366.25
369
368.625
368.25
367.875
367.5
367.125
366.75
366.375
366
366.75
367.5
368.25
369
369.75
370.5
371.25
372
369.75
367.5
365.25
363
360.75
358.5
356.25
354
355.5
357
358.5
360
361.5
363
364.5
366
366.5
367
367.5
368
368.5
369
369.5
370
369.375
368.75
368.125
367.5
366.875
366.25
365.625
365
366.25
367.5
368.75
370
371.25
372.5
373.75
375
373.875
372.75
371.625
370.5
369.375
368.25
367.125
366
368.25
370.5
372.75
375
377.25
379.5
381.75
384
382.75
381.5
380.25
379
377.75
376.5
375.25
374
376
378
380
382
384
386
388
390
389
388
387
386
385
384
383
382
382.875
383.75
384.625
385.5
386.375
387.25
388.125
389
389.75
390.5
391.25
392
392.75
393.5
394.25
395
395.75
396.5
397.25
398
398.75
399.5
400.25
401
400.875
400.75
400.625
400.5
400.375
400.25
400.125
400
400
400
400
400
400
400
400
400
402.75
405.5
408.25
411
413.75
416.5
419.25
422
421.75
421.5
421.25
421
420.75
420.5
420.25
420
420.625
421.25
421.875
422.5
423.125
423.75
424.375
425
424.75
424.5
424.25
424
423.75
423.5
423.25
423
423.375
423.75
424.125
424.5
424.875
425.25
425.625
426
426.375
426.75
427.125
427.5
427.875
428.25
428.625
429
431.125
433.25
435.375
437.5
439.625
441.75
443.875
446
444.75
443.5
442.25
441
439.75
438.5
437.25
436
440.625
445.25
449.875
454.5
459.125
463.75
468.375
473
471
469
467
465
463
461
459
457
458.75
460.5
462.25
464
465.75
467.5
469.25
471
470
469
468
467
466
465
464
463
466.625
470.25
473.875
477.5
481.125
484.75
488.375
492
491.5
491
490.5
490
489.5
489
488.5
488
489.125
490.25
491.375
492.5
493.625
494.75
495.875
497
501.625
506.25
510.875
515.5
520.125
524.75
529.375
534
534.25
534.5
534.75
535
535.25
535.5
535.75
536
534.125
532.25
530.375
528.5
526.625
524.75
522.875
521
522.375
523.75
525.125
526.5
527.875
529.25
530.625
532
533.375
534.75
536.125
537.5
538.875
540.25
541.625
543
544
545
546
547
548
549
550
551
552.75
554.5
556.25
558
559.75
561.5
563.25
565
567
569
571
573
575
577
579
581
581.25
581.5
581.75
582
582.25
582.5
582.75
583
584.75
586.5
588.25
590
591.75
593.5
595.25
597
598.625
600.25
601.875
603.5
605.125
606.75
608.375
610
614
618
622
626
630
634
638
642
641.5
641
640.5
640
639.5
639
638.5
638
642
646
650
654
658
662
666
670
671.875
673.75
675.625
677.5
679.375
681.25
683.125
685
688.5
692
695.5
699
702.5
706
709.5
713
712
711
710
709
708
707
706
705
710.25
715.5
720.75
726
731.25
736.5
741.75
747
747.5
748
748.5
749
749.5
750
750.5
751
753.125
755.25
757.375
759.5
761.625
763.75
765.875
768
772.375
776.75
781.125
785.5
789.875
794.25
798.625
803
806.125
809.25
812.375
815.5
818.625
821.75
824.875
828
831.25
834.5
837.75
841
844.25
847.5
850.75
854
855.375
856.75
858.125
859.5
860.875
862.25
863.625
865
869.25
873.5
877.75
882
886.25
890.5
894.75
899
904.5
910
915.5
921
926.5
932
937.5
943
943.875
944.75
945.625
946.5
947.375
948.25
